name	line	PID	field	robust	moswt	type	bmaj	bmin	vis	spw	thresh	velwid	viswid	TP	origMS	origspw	TODO	
N166	12CO10	2012.1.00641	cloud_216	1.5	T	12p7	2	1.7	"2012.1.00641.sawada/B3_uid___A002_X6b0cc1_Xf9_N166_12CO10/image/N166_12CO10.ms"	"16,32,57,69,85"	0.2	0.4	0.32	"2012.1.00641.sawada/B3_uid___A002_X6b0cc1_Xf9_N166_12CO10/image/N166_12CO10_TP.canon"				
N166	12CO21	2013.1.01091,2016.1.00203	LMC_N166	0.5	F	12p7	3.8	3.3	"v1/lmc/N166/N166_B6_line.ms"	"17,125,139,153,167,181"	nsigma=5	0.2	0.08	"v1/lmc/N166/LMC_N166.spw17.sd.canon"			redo - clean wonky	
N166	13CO21	2013.1.01091,2016.1.00203	LMC_N166	0.5	F	12p7	3.8	3.2	"v1/lmc/N166/N166_B6_line.ms"	"23,73,130,144,158,172,186"	0.25	0.2	0.16	"v1/lmc/N166/LMC_N166.spw23.sd.canon"				
N166	C18O21	2013.1.01091,2016.1.00203	LMC_N166	0.5	F	12p7	3.9	3.2	"v1/lmc/N166/N166_B6_line.ms"	"21,71,129,143,157,171,185"	0.25	0.2	0.16	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/TP_X8bb/member.uid___A001_X87c_X8bb.LMC_N166.spw21.I.sd.im.canon"			Bad weather	
N166	H30a	2013.1.01091,2016.1.00203	LMC_N166	0.5	F	12p7	3	2.6	['2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/TM_X6f/uid___A002_X9fddd8_X17c9_targets_line.ms','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X3a9_targets_line.ms/','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X739_targets_line.ms/',"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb85b6_X7c96_targets_line.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X118c_targets_line.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X19e7_targets_line.ms/"]	["19","18","18","18","18","18"]	0.15	2.6	2.5	"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/TP_X8bb/member.uid___A001_X87c_X8bb.LMC_N166.spw19.I.sd.im.canon"	['2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/TM_X6f/uid___A002_X9fddd8_X17c9_targets.ms','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X3a9_targets.ms/','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X739_targets.ms/',"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb85b6_X7c96_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X118c_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X19e7_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X2745_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X3679_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X3d28_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X87d5_targets.ms/"]	["19","18","18","18","18","18","18","18","18","18"]		
N166	cont1mm	2013.1.01091,2016.1.00203	LMC_N166	0.5	F	12p7	3.6	3.3	['2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/TM_X6f/uid___A002_X9fddd8_X17c9_targets.ms','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X3a9_targets.ms/','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X739_targets.ms/',"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb85b6_X7c96_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X118c_targets.ms/"]	["19:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz"]	0.15	0.2	0.16	x	['2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/TM_X6f/uid___A002_X9fddd8_X17c9_targets.ms','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X3a9_targets.ms/','2013.1.01091.kawamura/B6_uid___A001_X146_X6d_N166_CO21/7M_X71/uid___A002_X9ff365_X739_targets.ms/',"2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb85b6_X7c96_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X118c_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X19e7_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb968f_X2745_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X3679_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X3d28_targets.ms/","2016.1.00203.kawamura/B6_uid___A001_X87c_X8b3_N166_CO21/7M_X8b7/uid___A002_Xbb9cd7_X87d5_targets.ms/"]	["19:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz","18:230.8GHz~231.2GHz;231.4GHz~231.6GHz;231.8GHz~232.8GHz,24:216GHz~216.8GHz;217GHz~217.9GHz"]		
																		
N160	13CO10	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.3	1.8	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['18','18','18','18','18','18','18','27','27']	0.05	0.2	0.09	x				
N160	C18O10	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.3	1.8	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['16','16','16','16','16','16','16','25','25']	0.05	0.2	0.09	x				
N160	CS21	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.6	2	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['22','22','22','22','22','22','22','29','29']	0.02	0.2	0.09	x				
N160	SO3221	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.6	2	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['24','24','24','24','24','24','24','31','31']	0.02	3	2.9	x				
N160	H40a	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.6	1.9	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets_line.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets_line.ms']	['24','24','24','24','24','24','24','31','31']	0.02	3	2.9	x				
N160	cont3mm	2017.1.00093	YSO44,YSO04_08,YSO10_24,YSO15_20	1.5	T	12p7	2.4	1.8	['2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_Xa994_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X88da_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8d560_X9c47_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_Xb52_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8b2b0_Xdc1_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc86fe5_Xa8ea_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/7M_X1d47/uid___A002_Xc8ed16_X967c_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb7a9d_X66d_targets.ms','2017.1.00093.onishi/B3_uid___A001_X1284_X1d43_13CO10/TM_X1d45/uid___A002_Xcb8a93_X1b2_targets.ms']	['20,24:10~850;1300~1900','20,24:10~850;1300~1900','20,24:10~850;1300~1900','20,24:10~850;1300~1900','20,24:10~850;1300~1900','20,24:10~850;1300~1900','20,24:10~850;1300~1900','19,31:10~850;1300~1900','19,31:10~850;1300~1900']	1.00E-04	3	2.9	x			Could clean deeper - tried; doesn't really do better	
N160	12CO10	2019.1.00915	Ridge-N2	1.5	T	12p7	2.2	1.8	"N160/N160_12CO10.ms"	"25,94,118,142"	0.1	0.2	0.05	"2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/TP_X1ffd/member.uid___A001_X1465_X1ffd.Ridge-N2_sci.spw17.cube.I.sd.box4.canon/"	["2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/TM_X1ff9/uid___A002_Xe34c04_X3373_targets_line.ms/","2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe34c04_X4a54_targets_line.ms/","2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe3a5fd_X15edc_targets_line.ms/","2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe3da01_Xb1f6_targets_line.ms/"]	["25","16","16","16"]	maybe dynamically range limited - try mosaic selfcal	
N159E	13CO10	2012.1.00554	N159E	1.5	T	12p7	2.8	1.8	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets_line.ms/']	['17','17','16','16','16','16','16','16']	0.05	0.2	0.04	"2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TP_X242/uid___A001_X147_X242.N159E_sci.spw17.cube.I.sd.box5.canon"				
N159E	C18O10	2012.1.00554	N159E	1.5	T	12p7	2.8	1.8	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets_line.ms/']	['19','19','18','18','18','18','18','18']	0.05	0.2	0.04	"2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TP_X242/uid___A001_X147_X242.N159E_sci.spw19.cube.I.sd.canon"				
N159E	CS21	2012.1.00554	N159E	1.5	T	12p7	3.2	2.1	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets_line.ms/']	['21','21','20','20','20','20','20','20']	0.05	0.2	0.04	"2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TP_X242/uid___A001_X147_X242.N159E_sci.spw21.cube.I.sd.box5.canon"				
N159E	H40a	2012.1.00554	N159E	1.5	T	12p7	3.2	2	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets_line.ms/']	['23','23','22','22','22','22','22','22']	0.05	1.5	1.48	"2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TP_X242/uid___A001_X147_X242.N159E_sci.spw23.cube.I.sd.canon"				
N159E	SO3221	2012.1.00554	N159E	1.5	T	12p7	3.1	2	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets_line.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets_line.ms/']	['23','23','22','22','22','22','22','22']	0.003	1.5	1.48	"2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TP_X242/uid___A001_X147_X242.N159E_sci.spw23.cube.I.sd.canon"				
N159E	cont3mm	2012.1.00554	N159E	1.5	T	12p7	3.1	2	['2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X1b7_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/TM_X3bb/uid___A002_X74eb2a_X24b_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74deb6_X1585_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_X5c8_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X74eb2a_Xaa4_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X796777_X66b_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7e72ba_X2d2_targets.ms/','2012.1.00554.fukui/B3_uid___A002_X5d7935_X3b9_N159E_13CO10/7M_X3bd/uid___A002_X7fc9da_X2ade_targets.ms/']	['23:3~1800;2600~3810','23:3~1800;2600~3810','22:3~1800;2600~3810','22:3~1800;2600~3810','22:3~1800;2600~3810','22:3~1800;2600~3810','22:3~1800;2600~3810','22:3~1800;2600~3810']	3.00E-04	1.5	1.48	x				
N159E	12CO10	2019.1.00915	Ridge-N3	2	T	12p7	2.2	1.8	['2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/TM_X1ff9/uid___A002_Xe34c04_X3373_targets_line.ms','2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe34c04_X4a54_targets_line.ms','2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe3a5fd_X15edc_targets_line.ms','2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/7M_X1ffb/uid___A002_Xe3da01_Xb1f6_targets_line.ms']	['25','16','16','16']	0.02	0.2	0.08	"2019.1.00915.sawada/B3_uid___A001_X1465_X1ff7_N159/TP_X1ffd/member.uid___A001_X1465_X1ffd.Ridge-N3_sci.spw17.cube.I.sd.hann.canon"			Wider FOV needed (square CO) -- can go deeper	
